,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response,Spending,Total_Purchase,NumberofChildren,TotalCampaignsAcc,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow
717,17487.0,18,37,0,0,1,7,4,6,7,0,3,11,0,18,4,1,0,1,0,0,0,0,1,0,0
718,62882.0,26,26,509,133,497,78,24,97,4,0,3,11,0,1338,20,1,0,0,1,0,0,0,1,0,0
719,64108.0,18,8,948,10,86,13,21,21,5,0,3,11,0,1099,30,1,0,0,0,0,1,0,0,1,0
720,34941.0,19,26,39,2,25,4,3,24,8,0,3,11,0,97,8,2,0,0,0,1,0,0,1,0,0
721,48767.0,9,79,28,1,21,3,0,10,5,0,3,11,0,63,9,3,0,0,0,0,1,0,0,1,0
722,38702.0,14,71,13,11,24,13,8,40,6,0,3,11,0,109,9,1,0,0,0,1,0,0,1,0,0
723,82224.0,8,83,307,26,360,138,31,40,3,0,3,11,0,902,21,0,1,0,1,0,0,0,1,0,0
724,83844.0,17,57,901,31,345,75,31,191,1,0,3,11,0,1574,20,0,1,0,1,0,0,0,1,0,0
725,17003.0,9,37,2,5,12,4,8,7,5,0,3,11,0,38,9,1,0,0,0,1,0,0,1,0,0
726,71163.0,6,30,283,17,372,138,106,44,1,0,3,11,0,960,24,0,0,0,1,0,0,0,0,1,0
727,33697.0,12,34,4,3,7,0,3,11,7,0,3,11,0,28,4,1,1,0,1,0,0,0,0,1,0
728,63564.0,8,0,769,80,252,15,34,65,6,0,3,11,1,1215,28,0,1,0,0,1,0,0,1,0,0
729,83443.0,9,89,518,42,742,55,56,84,2,0,3,11,0,1497,22,0,0,0,0,0,1,0,1,0,0
730,51518.0,12,92,350,8,66,17,4,4,3,0,3,11,0,449,17,1,0,0,0,0,1,0,1,0,0
731,58330.0,9,87,445,53,213,104,98,151,4,0,3,11,0,1064,24,1,0,0,1,0,0,0,0,0,1
732,80952.0,19,20,778,178,689,41,27,44,8,0,3,11,1,1757,25,0,3,0,1,0,0,0,1,0,0
733,75507.0,5,56,709,93,374,104,80,80,3,0,3,11,0,1440,21,0,0,0,1,0,0,0,1,0,0
734,63855.0,20,28,359,35,314,93,116,89,4,0,3,11,0,1006,24,0,0,0,0,1,0,0,1,0,0
735,62220.0,26,55,799,12,375,16,12,12,6,0,3,11,1,1226,23,1,0,0,0,0,1,0,1,0,0
736,58512.0,12,25,895,10,101,13,0,152,8,0,3,11,0,1171,20,1,0,0,1,0,0,0,1,0,0
737,40662.0,18,0,40,2,23,0,4,23,4,0,3,11,0,92,8,1,0,0,0,1,0,0,1,0,0
738,38829.0,6,86,76,0,7,0,0,16,5,0,3,11,0,99,8,1,0,0,0,0,1,0,1,0,0
739,35523.0,12,8,11,5,22,12,5,11,7,0,3,11,0,66,8,1,0,0,0,1,0,0,1,0,0
740,79146.0,5,33,245,16,223,21,43,16,6,0,3,11,0,564,19,2,0,0,1,0,0,0,0,1,0
741,78285.0,11,13,647,107,391,175,67,40,3,0,3,11,0,1427,21,0,0,0,0,1,0,0,1,0,0
742,31626.0,17,12,39,1,9,2,1,34,7,0,3,11,1,86,6,1,1,0,0,0,1,0,0,1,0
743,75127.0,4,92,203,35,305,46,17,227,1,0,3,11,0,833,19,0,0,0,1,0,0,0,0,1,0
744,48726.0,17,90,138,3,38,4,0,59,6,0,3,11,0,242,12,1,0,0,1,0,0,0,1,0,0
745,74985.0,25,8,587,51,898,247,0,86,2,0,3,11,0,1869,17,0,0,0,1,0,0,0,1,0,0
746,67430.0,25,6,595,97,291,127,133,121,6,0,3,11,0,1364,29,0,0,0,1,0,0,0,1,0,0
747,46891.0,13,91,43,12,23,29,15,61,4,0,3,11,0,183,8,1,0,0,0,1,0,0,1,0,0
748,62058.0,16,52,301,7,74,10,0,58,6,0,3,11,0,450,18,1,0,0,0,1,0,0,1,0,0
749,72063.0,15,3,180,32,348,76,32,90,2,0,3,11,0,758,21,1,0,0,1,0,0,0,1,0,0
750,78939.0,9,57,794,115,243,150,0,205,3,0,3,11,0,1507,20,0,0,0,0,0,1,0,1,0,0
751,42720.0,17,9,392,5,91,28,26,112,8,0,3,11,1,654,25,2,0,0,1,0,0,0,0,1,0
752,33622.0,17,22,39,1,22,3,4,12,7,0,3,11,0,81,9,2,0,0,1,0,0,0,1,0,0
753,6835.0,22,76,107,2,12,2,2,12,20,0,3,11,0,137,1,1,0,0,0,0,1,0,1,0,0
754,41452.0,19,86,13,0,3,0,0,0,7,0,3,11,0,16,4,2,0,0,1,0,0,0,1,0,0
755,40760.0,13,64,70,0,17,0,0,6,6,0,3,11,0,93,8,1,0,0,0,0,1,0,0,1,0
756,74250.0,8,90,680,11,392,75,0,0,1,0,3,11,0,1158,18,0,0,0,0,0,1,0,1,0,0
757,51124.0,9,79,26,1,11,0,1,4,3,0,3,11,0,43,6,2,0,0,0,1,0,0,0,1,0
758,72258.0,12,28,522,0,522,227,120,134,2,0,3,11,0,1525,22,1,0,0,1,0,0,0,0,1,0
759,71466.0,6,86,412,12,546,78,182,0,1,0,3,11,0,1230,19,0,0,0,0,0,1,0,0,1,0
760,36283.0,5,42,6,5,5,8,0,5,4,0,3,11,0,29,6,2,0,0,1,0,0,0,1,0,0
761,20587.0,4,39,2,3,6,4,1,9,7,0,3,11,0,25,5,1,0,0,1,0,0,0,0,1,0
762,30467.0,6,8,1,3,8,2,5,5,7,0,3,11,0,24,4,1,0,0,1,0,0,0,1,0,0
763,31590.0,15,40,6,2,15,6,6,3,8,0,3,11,0,38,5,1,0,0,1,0,0,0,1,0,0
764,20425.0,23,5,4,12,5,3,16,17,7,0,3,11,0,57,7,1,0,1,0,0,0,0,1,0,0
765,17144.0,7,96,18,2,19,0,2,6,7,0,3,11,0,47,12,2,0,0,0,1,0,0,1,0,0
766,42564.0,21,28,324,48,186,39,18,198,7,0,3,11,1,813,24,1,1,0,0,0,1,1,0,0,0
767,43783.0,4,22,327,9,125,25,4,139,7,0,3,11,0,629,22,1,1,0,0,1,0,0,1,0,0
768,40780.0,25,30,229,27,71,13,3,34,9,0,3,11,0,377,17,1,0,0,1,0,0,1,0,0,0
769,62847.0,20,45,521,168,706,80,76,61,2,0,3,11,0,1612,14,0,0,0,0,1,0,0,1,0,0
770,82017.0,23,58,184,23,446,30,23,23,2,0,3,11,1,729,17,0,3,0,0,0,1,0,1,0,0
771,16813.0,14,49,4,8,11,12,2,13,7,0,3,11,0,50,6,0,1,0,1,0,0,0,0,1,0
772,51267.0,11,37,183,2,64,7,2,12,4,0,3,11,0,270,15,2,0,0,1,0,0,0,1,0,0
773,46524.0,18,70,31,19,35,26,14,52,3,0,3,11,0,177,9,1,0,0,1,0,0,0,0,1,0
774,45183.0,20,33,219,3,60,12,9,12,7,0,3,11,0,315,13,0,1,0,0,1,0,0,0,1,0
775,70421.0,3,98,479,28,136,75,14,35,6,0,3,11,0,767,23,1,0,0,0,0,1,0,1,0,0
776,60161.0,23,17,584,44,212,46,8,177,8,0,3,11,0,1071,26,1,0,0,0,1,0,1,0,0,0
777,73926.0,19,54,627,91,597,159,91,15,3,0,3,11,0,1580,24,0,0,0,1,0,0,0,1,0,0
778,19329.0,9,39,24,1,16,12,2,5,8,0,3,11,0,60,10,1,0,0,1,0,0,0,1,0,0
779,61872.0,9,81,330,5,159,36,27,16,4,0,3,11,0,573,21,1,0,0,0,1,0,0,1,0,0
780,46984.0,18,71,19,1,10,2,1,8,5,0,3,11,0,41,5,2,0,0,1,0,0,0,0,0,1
781,34838.0,20,62,28,23,29,29,14,47,6,0,3,11,0,170,10,2,0,0,1,0,0,0,1,0,0
782,82716.0,11,8,606,148,228,15,148,22,2,0,3,11,0,1167,28,0,0,0,0,0,1,0,0,1,0
783,48192.0,18,76,1039,43,204,153,58,29,8,0,3,11,1,1526,25,0,3,0,1,0,0,0,1,0,0
784,49681.0,11,66,411,0,26,0,0,21,7,0,3,11,0,458,21,2,0,0,0,1,0,0,1,0,0
785,56850.0,6,83,34,1,19,2,7,0,2,0,3,11,0,63,6,1,0,0,0,1,0,0,1,0,0
786,55267.0,11,28,161,28,136,32,3,45,3,0,3,11,0,405,17,1,0,0,1,0,0,0,1,0,0
787,59666.0,18,87,623,53,178,23,17,133,8,0,3,11,0,1027,20,2,1,0,1,0,0,0,1,0,0
788,72504.0,18,43,604,26,470,123,161,94,2,0,3,11,0,1478,22,1,0,0,1,0,0,0,0,1,0
789,26872.0,11,0,3,10,8,3,16,32,6,0,3,11,0,72,5,0,0,0,1,0,0,0,1,0,0
790,21359.0,17,1,12,2,17,6,1,10,8,0,3,11,1,48,7,1,0,0,1,0,0,0,0,1,0
791,73170.0,4,1,184,174,256,50,30,32,2,0,3,11,0,726,16,0,0,0,1,0,0,0,0,1,0
792,52750.0,20,72,393,0,239,90,69,69,4,0,3,11,0,860,27,1,0,0,0,1,0,0,1,0,0
793,91820.0,10,72,410,73,747,76,161,30,1,0,3,11,0,1497,22,0,0,0,0,0,1,0,1,0,0
794,65968.0,4,12,376,9,83,19,4,4,3,0,3,11,0,495,18,1,0,0,0,0,1,0,1,0,0
795,30772.0,6,89,7,2,4,2,1,4,6,0,3,11,0,20,4,2,0,0,1,0,0,0,1,0,0
796,22507.0,22,67,68,0,226,51,157,68,9,0,3,11,0,570,19,0,0,0,1,0,0,0,0,1,0
797,65685.0,6,54,642,14,49,0,7,57,5,0,3,11,0,769,21,1,0,0,1,0,0,0,1,0,0
798,25804.0,13,34,8,7,9,13,6,12,8,0,3,11,0,55,7,1,0,0,0,1,0,0,1,0,0
799,76412.0,17,15,840,53,804,23,71,17,3,0,3,11,1,1808,18,0,2,0,0,0,1,0,0,1,0
800,22063.0,14,43,7,10,13,3,11,11,7,0,3,11,0,55,7,1,0,0,1,0,0,0,1,0,0
801,57091.0,3,0,464,5,64,7,0,37,5,0,3,11,1,577,18,0,1,0,1,0,0,0,0,1,0
802,22419.0,17,74,30,3,47,19,21,42,8,0,3,11,0,162,8,0,0,0,1,0,0,0,1,0,0
803,87771.0,16,61,1492,38,287,50,57,33,6,0,3,11,1,1957,20,1,4,0,1,0,0,0,1,0,0
804,78353.0,17,51,752,122,476,39,153,34,8,0,3,11,0,1576,24,1,0,0,0,1,0,1,0,0,0
805,93404.0,17,97,1279,15,287,20,0,15,5,0,3,11,0,1616,17,3,2,0,1,0,0,0,1,0,0
806,37859.0,21,75,22,1,8,2,1,2,8,0,3,11,0,36,6,3,0,0,1,0,0,1,0,0,0
807,80995.0,17,83,860,28,409,73,56,56,4,0,3,11,0,1482,22,1,0,0,0,0,1,0,0,0,1
808,16529.0,7,23,3,0,5,13,0,1,6,0,3,11,0,22,5,1,0,0,1,0,0,0,1,0,0
809,55412.0,10,65,10,5,28,11,1,8,5,0,3,11,0,63,6,2,0,0,0,0,1,1,0,0,0
810,48789.0,25,94,351,16,156,7,5,145,6,0,3,11,0,680,18,0,0,0,1,0,0,0,0,1,0
811,56575.0,17,42,421,5,90,0,16,10,5,0,3,11,0,542,20,2,0,0,0,0,1,0,1,0,0
812,25130.0,12,10,2,5,7,0,18,18,7,0,3,11,0,50,7,1,0,0,0,1,0,0,1,0,0
813,35441.0,19,94,25,1,9,2,1,1,8,0,3,11,0,39,6,2,0,0,1,0,0,0,1,0,0
814,71391.0,18,50,336,123,274,46,123,141,3,0,3,11,0,1043,28,1,0,0,1,0,0,0,1,0,0
815,49494.0,17,46,191,9,97,0,6,82,7,0,3,11,0,385,14,1,0,0,0,1,0,0,0,1,0
816,81702.0,24,98,563,50,774,28,31,187,3,0,3,11,0,1633,27,0,0,0,1,0,0,1,0,0,0
817,45889.0,15,42,31,0,6,0,1,8,6,0,3,11,0,46,5,1,0,0,0,1,0,0,0,1,0
818,56628.0,6,30,479,5,82,7,17,171,5,0,3,11,0,761,20,1,1,0,1,0,0,0,0,1,0
819,34026.0,14,11,18,6,15,12,8,17,5,0,3,11,0,76,9,2,0,0,1,0,0,0,1,0,0
820,40049.0,22,61,91,65,52,10,44,28,5,0,3,11,0,290,14,1,0,0,1,0,0,0,1,0,0
821,34176.0,4,12,5,7,24,19,14,20,6,0,3,11,0,89,11,1,0,0,1,0,0,0,0,1,0
822,19419.0,23,76,2,14,28,16,3,7,9,0,3,11,0,70,11,1,0,0,1,0,0,0,1,0,0
823,82504.0,14,2,362,50,431,134,35,54,1,0,3,11,0,1066,17,0,0,0,0,1,0,0,1,0,0
824,81205.0,8,43,724,74,929,97,55,130,2,0,3,11,1,2009,19,0,3,0,1,0,0,0,1,0,0
825,61618.0,24,27,605,91,399,0,45,205,3,0,3,11,0,1345,19,0,0,0,0,1,0,0,0,1,0
826,55284.0,21,60,547,7,140,0,7,63,5,0,3,11,0,764,23,1,0,0,0,1,0,0,0,1,0
827,49980.0,11,79,104,1,54,13,9,14,5,0,3,11,0,195,11,1,0,0,1,0,0,0,0,1,0
828,15072.0,17,96,8,2,15,0,10,18,5,0,3,11,0,53,11,2,0,0,1,0,0,0,1,0,0
829,49166.0,15,17,224,2,25,7,0,110,6,0,3,11,0,368,13,1,0,0,1,0,0,0,0,1,0
830,65324.0,8,0,384,0,102,21,32,5,4,0,3,11,0,544,20,1,0,0,0,0,1,0,1,0,0
831,82347.0,23,38,556,54,845,202,133,63,3,0,3,11,0,1853,25,0,2,0,0,1,0,0,1,0,0
832,30843.0,4,43,24,0,2,0,0,9,5,0,3,11,0,35,6,2,1,0,0,0,1,0,1,0,0
833,46374.0,6,1,408,0,21,0,0,17,8,0,3,11,1,446,18,1,2,0,0,0,1,0,1,0,0
834,60474.0,18,25,265,199,303,234,9,170,7,0,3,11,0,1180,31,1,0,0,1,0,0,0,0,1,0
835,38576.0,7,2,34,0,7,0,0,0,7,0,3,11,0,41,5,1,0,0,0,1,0,0,1,0,0
836,55357.0,19,66,374,64,116,84,25,64,5,0,3,11,0,727,22,2,0,0,1,0,0,0,1,0,0
837,37758.0,24,49,27,2,10,0,0,1,8,0,3,11,0,40,6,2,0,0,1,0,0,0,1,0,0
838,85710.0,17,5,600,20,350,29,30,33,2,0,3,11,0,1062,26,0,1,0,0,1,0,0,1,0,0
839,23228.0,8,71,13,2,18,6,1,0,8,0,3,11,0,40,7,1,0,0,1,0,0,0,1,0,0
840,44602.0,7,35,167,2,89,0,0,34,8,0,3,11,0,292,17,2,0,0,0,1,0,0,1,0,0
841,7500.0,21,94,0,2,3,4,1,5,6,0,3,11,0,15,4,0,0,0,1,0,0,0,1,0,0
842,38683.0,24,80,46,35,69,84,41,66,7,0,3,11,0,341,17,1,0,0,0,1,0,0,1,0,0
843,49514.0,9,61,88,39,78,58,13,93,7,0,3,11,0,369,13,1,0,0,0,1,0,0,0,1,0
844,57906.0,16,29,243,11,119,10,3,15,4,0,3,11,0,401,17,1,0,0,0,0,1,0,1,0,0
845,43456.0,18,0,275,11,68,25,7,7,5,0,3,11,0,393,17,1,0,0,0,1,0,0,0,1,0
846,19485.0,12,80,6,0,4,0,0,0,7,0,3,11,0,10,4,2,0,0,0,1,0,0,0,1,0
847,53172.0,17,54,121,62,90,68,20,125,3,0,3,11,0,486,16,1,0,0,1,0,0,0,1,0,0
848,30545.0,23,71,4,12,15,19,7,12,7,0,3,11,0,69,7,1,0,0,1,0,0,0,1,0,0
849,70123.0,12,27,1308,0,396,23,0,0,3,0,3,11,0,1727,17,0,2,0,0,0,1,0,1,0,0
850,62450.0,9,61,515,47,267,62,66,38,3,0,3,11,0,995,16,1,1,0,1,0,0,0,0,1,0
851,21675.0,3,55,4,0,16,17,4,4,7,0,3,11,0,45,10,1,0,0,1,0,0,0,1,0,0
852,42395.0,6,35,48,13,57,24,15,25,7,0,3,11,0,182,12,2,0,0,0,1,0,0,0,1,0
853,61346.0,12,34,562,58,168,43,16,142,3,0,3,11,0,989,23,1,0,0,0,1,0,0,1,0,0
854,80812.0,12,95,769,22,500,210,143,33,2,0,3,11,0,1677,18,0,3,0,1,0,0,0,1,0,0
855,42835.0,15,64,379,4,93,12,9,98,6,0,3,11,0,595,23,2,0,0,0,1,0,1,0,0,0
856,39922.0,19,30,29,12,59,19,1,36,8,0,3,11,0,156,9,1,0,0,1,0,0,0,1,0,0
857,86424.0,6,12,387,68,569,89,45,68,1,0,3,11,0,1226,28,0,0,0,0,1,0,0,0,1,0
858,17117.0,20,96,12,23,38,30,18,7,9,0,3,11,0,128,11,1,0,0,0,1,0,0,1,0,0
859,24762.0,7,16,6,10,12,3,15,40,8,0,3,11,1,86,9,1,1,0,1,0,0,0,0,1,0
860,35797.0,23,16,27,1,14,4,1,21,8,0,3,11,0,68,7,1,0,0,1,0,0,0,1,0,0
861,36627.0,14,78,9,1,5,0,0,1,5,0,3,11,0,16,4,2,0,0,1,0,0,1,0,0,0
862,51111.0,3,83,22,0,19,6,5,3,6,0,3,11,0,55,7,2,0,0,0,1,0,0,1,0,0
863,86857.0,25,96,899,102,838,133,102,40,2,0,3,11,1,2114,22,0,0,0,0,0,1,0,0,1,0
864,82072.0,15,67,889,55,685,168,92,129,1,0,3,11,0,2018,19,0,0,0,0,0,1,0,1,0,0
865,46231.0,22,87,189,2,55,0,5,12,9,0,3,11,0,263,15,3,0,0,0,0,1,0,0,1,0
866,42243.0,9,34,48,0,2,0,0,5,7,0,3,11,0,55,7,2,0,0,1,0,0,0,1,0,0
867,51195.0,18,46,230,14,156,82,24,58,8,0,3,11,0,564,24,2,0,0,1,0,0,0,1,0,0
868,68092.0,9,7,852,60,207,78,36,48,5,0,3,11,0,1281,20,0,0,0,0,1,0,0,0,1,0
869,31814.0,20,73,35,3,20,4,1,20,9,0,3,11,0,83,7,1,1,0,1,0,0,0,1,0,0
870,51390.0,25,54,205,20,47,23,2,56,5,0,3,11,0,353,18,2,0,0,0,1,0,0,0,0,1
871,76630.0,8,93,255,31,446,40,56,175,1,0,3,11,0,1003,25,0,0,0,1,0,0,0,1,0,0
872,26868.0,5,52,0,0,1,8,3,2,7,0,3,11,0,14,4,1,0,1,0,0,0,0,0,1,0
873,48948.0,20,53,437,8,206,160,49,42,6,0,3,11,1,902,24,0,1,0,0,0,1,1,0,0,0
874,55260.0,22,81,825,8,53,11,0,242,6,0,3,11,0,1139,25,1,0,0,0,0,1,0,0,1,0
875,64090.0,14,8,316,58,161,76,51,135,5,0,3,11,1,797,20,1,0,0,1,0,0,0,1,0,0
876,78331.0,8,97,756,138,354,160,169,61,4,0,3,11,0,1638,25,1,0,0,1,0,0,1,0,0,0
877,37087.0,13,50,194,55,134,15,0,3,6,0,3,11,0,401,17,1,0,0,0,0,1,0,1,0,0
878,21846.0,11,38,7,17,18,6,10,26,8,0,3,11,0,84,11,1,0,0,1,0,0,1,0,0,0
879,81320.0,20,61,183,33,493,59,103,57,2,0,3,11,0,928,18,0,0,0,1,0,0,0,1,0,0
880,54137.0,13,46,171,0,11,0,1,20,6,0,3,11,0,203,11,1,0,0,1,0,0,1,0,0,0
881,66825.0,14,73,243,101,405,29,40,40,2,0,3,11,0,858,16,0,0,0,1,0,0,0,1,0,0
882,57100.0,10,19,181,21,69,39,3,96,3,0,3,11,0,409,13,0,0,0,1,0,0,0,1,0,0
883,58917.0,18,10,151,7,89,0,7,28,5,0,3,11,0,282,16,3,0,0,1,0,0,0,1,0,0
884,85072.0,5,94,494,92,391,194,11,241,0,0,3,11,0,1423,18,0,0,0,1,0,0,0,0,1,0
885,86429.0,10,10,464,28,873,29,18,37,2,0,3,11,1,1449,18,0,1,0,1,0,0,0,0,1,0
886,45684.0,10,37,5,1,5,10,0,7,7,0,3,11,0,28,4,1,0,0,1,0,0,0,0,0,1
887,47889.0,9,94,29,0,29,0,5,4,5,0,3,11,0,67,6,1,0,0,1,0,0,0,1,0,0
888,45921.0,6,23,102,9,49,24,3,12,4,0,3,11,0,199,10,0,0,0,0,0,1,0,1,0,0
889,78420.0,15,75,604,28,674,91,28,28,1,0,3,11,0,1453,22,0,0,0,0,0,1,0,0,1,0
890,75114.0,11,40,571,12,523,63,60,24,2,0,3,11,0,1253,19,0,0,0,1,0,0,0,1,0,0
891,52278.0,20,24,953,0,71,0,0,174,8,0,3,11,1,1198,31,1,0,0,0,0,1,0,0,0,1
892,35641.0,14,11,63,3,67,8,9,28,7,0,3,11,1,178,10,1,0,0,0,1,0,0,1,0,0
893,95529.0,22,29,770,29,890,250,27,24,3,0,3,11,1,1990,18,0,1,0,1,0,0,0,0,1,0
894,62820.0,17,51,398,61,265,138,61,53,1,0,3,11,0,976,14,0,0,0,1,0,0,0,1,0,0
895,73113.0,9,86,741,19,154,50,9,28,2,0,3,11,0,1001,15,0,0,0,0,1,0,0,1,0,0
896,84169.0,14,9,1478,19,403,0,19,0,3,0,3,11,1,1919,20,0,2,0,0,0,1,0,1,0,0
897,42607.0,10,30,156,29,56,30,32,47,3,0,3,11,0,350,14,1,0,0,0,1,0,0,0,1,0
898,74637.0,16,73,960,64,464,146,0,16,3,0,3,11,0,1650,25,0,1,0,0,0,1,0,0,1,0
899,46015.0,5,25,38,0,2,0,0,6,7,0,3,11,0,46,5,2,2,0,0,0,1,0,1,0,0
900,72354.0,17,67,315,26,473,220,12,182,1,0,3,11,0,1228,19,0,0,0,1,0,0,0,0,1,0
901,39858.0,20,67,15,20,25,2,7,26,6,0,3,11,1,95,7,1,0,0,0,1,0,0,0,1,0
902,34469.0,5,58,19,6,20,0,5,12,4,0,3,11,0,62,9,2,0,0,0,0,1,0,1,0,0
903,83033.0,4,82,812,99,431,237,149,33,5,0,3,11,0,1761,26,1,1,0,1,0,0,0,1,0,0
904,24401.0,25,98,73,28,217,10,24,115,8,0,3,11,0,467,16,0,0,0,0,1,0,0,1,0,0
905,77583.0,7,93,372,23,384,250,12,108,2,0,3,11,0,1149,19,0,1,0,1,0,0,0,1,0,0
906,74116.0,9,53,871,111,704,145,55,166,2,0,3,11,0,2052,19,0,1,0,0,1,0,0,0,1,0
907,74293.0,5,66,375,152,335,93,91,81,2,0,3,11,0,1127,16,0,0,0,1,0,0,0,0,1,0
908,68397.0,10,6,760,80,466,17,13,80,3,0,3,11,0,1416,21,1,0,0,0,0,1,0,1,0,0
909,79632.0,5,42,471,0,510,99,21,12,2,0,3,11,0,1113,20,0,0,0,0,0,1,0,1,0,0
910,46107.0,7,78,31,9,27,16,9,33,3,0,3,11,0,125,7,1,0,0,1,0,0,0,0,1,0
911,64950.0,26,29,819,0,72,12,0,63,7,0,3,11,0,966,25,1,1,0,0,0,1,0,0,1,0
912,25443.0,21,82,1,4,3,8,9,7,8,0,3,11,0,32,5,1,0,1,0,0,0,0,1,0,0
913,75127.0,4,92,203,35,305,46,17,227,1,0,3,11,0,833,19,0,0,0,1,0,0,0,0,1,0
914,32892.0,4,78,26,0,15,2,1,2,8,0,3,11,0,46,8,1,0,0,0,0,1,0,1,0,0
915,71796.0,11,54,354,21,311,167,75,32,4,0,3,11,0,960,17,0,0,0,1,0,0,0,1,0,0
916,67536.0,16,45,1253,0,447,23,71,35,8,0,3,11,0,1829,30,1,1,0,0,0,1,0,1,0,0
917,55239.0,14,59,371,17,238,23,24,106,5,0,3,11,0,779,26,1,0,0,1,0,0,0,0,1,0
918,60554.0,14,8,588,7,76,110,15,15,6,0,3,11,0,811,23,1,0,0,0,0,1,1,0,0,0
919,64831.0,16,51,480,86,249,75,86,144,6,0,3,11,0,1120,22,2,0,0,0,1,0,0,0,1,0
920,56067.0,14,51,517,12,54,16,6,120,5,0,3,11,0,725,20,1,0,0,0,0,1,0,1,0,0
921,82025.0,16,76,267,98,606,48,70,98,1,0,3,11,1,1187,12,0,1,0,1,0,0,1,0,0,0
922,94384.0,19,62,1111,24,790,160,45,172,2,0,3,11,1,2302,18,0,3,0,1,0,0,0,1,0,0
923,14906.0,21,86,7,7,14,7,16,15,7,0,3,11,0,66,9,0,0,1,0,0,0,0,0,1,0
924,51563.0,24,60,1166,0,48,0,0,36,8,0,3,11,0,1250,19,0,2,0,0,0,1,0,1,0,0
925,57937.0,7,56,261,42,144,55,48,133,3,0,3,11,0,683,20,1,0,0,0,1,0,0,1,0,0
926,68274.0,12,83,135,25,51,23,25,46,3,0,3,11,0,305,13,2,0,0,1,0,0,1,0,0,0
927,39771.0,10,92,6,2,18,2,8,14,4,0,3,11,0,50,6,1,0,0,1,0,0,0,1,0,0
928,67893.0,24,31,711,28,142,49,18,47,8,0,3,11,0,995,16,1,0,0,0,1,0,1,0,0,0
929,27922.0,4,80,11,0,13,2,4,11,4,0,3,11,0,41,6,1,0,0,0,0,1,0,1,0,0
930,52190.0,4,39,42,0,17,0,0,18,5,0,3,11,0,77,9,2,1,0,0,0,1,0,1,0,0
931,44051.0,20,20,79,7,58,6,3,18,6,0,3,11,1,171,12,2,0,0,0,1,0,1,0,0,0
932,42767.0,17,53,20,6,43,19,5,38,8,0,3,11,0,131,7,2,0,0,0,0,1,0,0,1,0
933,46106.0,4,84,30,0,8,2,0,14,6,0,3,11,0,54,5,2,0,0,0,1,0,0,1,0,0
934,16927.0,20,50,20,2,23,3,1,4,8,0,3,11,0,53,12,2,0,0,0,0,1,0,1,0,0
935,59754.0,22,96,115,27,44,4,146,139,5,0,3,11,1,475,16,1,0,0,1,0,0,0,1,0,0
936,53700.0,25,94,263,5,233,69,41,83,5,0,3,11,0,694,22,1,0,0,1,0,0,0,0,1,0
937,59041.0,5,25,69,2,15,2,2,6,5,0,3,11,0,96,8,2,0,0,1,0,0,0,1,0,0
938,54237.0,17,48,267,3,30,4,0,57,6,0,3,11,0,361,16,1,0,0,0,0,1,1,0,0,0
939,70647.0,24,65,561,85,171,25,123,114,2,0,3,11,0,1079,26,1,0,0,1,0,0,1,0,0,0
940,52597.0,5,69,492,0,37,7,0,42,5,0,3,11,0,578,20,1,0,0,0,0,1,0,0,1,0
941,41021.0,21,12,14,7,9,6,16,12,6,0,3,11,1,64,7,1,0,0,0,1,0,0,1,0,0
942,40233.0,11,84,80,4,46,0,17,2,6,0,3,11,0,149,13,1,0,0,0,0,1,0,1,0,0
943,50183.0,3,47,97,12,84,13,10,15,5,0,3,11,0,231,17,2,0,0,1,0,0,0,1,0,0
944,54753.0,12,87,197,107,227,7,59,131,4,0,3,11,0,728,21,1,0,0,1,0,0,0,1,0,0
945,92955.0,13,35,693,21,925,31,24,84,2,0,3,11,1,1778,23,0,2,0,1,0,0,0,1,0,0
946,33471.0,24,47,43,2,27,0,9,12,7,0,3,11,0,93,10,1,0,0,1,0,0,0,1,0,0
947,34596.0,17,48,14,0,2,0,0,7,8,0,3,11,1,23,4,1,0,0,0,0,1,0,1,0,0
948,44010.0,24,46,186,36,234,86,72,48,9,0,3,11,0,662,24,1,0,0,1,0,0,0,1,0,0
949,84219.0,8,27,434,137,400,45,137,45,1,0,3,11,0,1198,18,0,0,0,1,0,0,0,1,0,0
950,40706.0,20,37,59,0,11,4,2,5,7,0,3,11,0,81,11,3,0,0,0,0,1,0,1,0,0
951,15716.0,23,8,16,5,30,8,7,26,8,1,3,11,0,92,10,1,0,0,0,1,0,0,1,0,0
952,59052.0,10,29,230,35,75,63,57,31,5,0,3,11,0,491,18,1,0,0,0,1,0,1,0,0,0
953,80573.0,24,85,829,138,430,60,92,15,2,0,3,11,0,1564,24,0,0,0,0,1,0,0,1,0,0
954,83715.0,8,2,318,8,407,150,35,8,0,0,3,11,0,926,24,0,0,0,1,0,0,0,1,0,0
955,82576.0,26,66,1206,55,445,168,18,18,1,0,3,11,0,1910,19,0,1,0,0,1,0,0,1,0,0
956,56962.0,11,60,292,3,77,10,3,26,7,0,3,11,0,411,21,3,0,0,0,1,0,0,1,0,0
